# Time-averaged data for fix st
# TimeStep v_st
179150 282.962
179200 213.851
179250 61.0489
179300 -50.4829
179350 -42.2772
179400 -25.1419
179450 72.1357
179500 -4.5975
179550 127.44
179600 50.2652
179650 -14.9189
179700 39.1658
179750 185.236
179800 191.816
179850 25.8655
179900 -60.196
179950 55.2967
180000 81.9022
180050 -40.9118
180100 97.1209
180150 73.9335
180200 107.11
180250 48.7029
180300 -88.2678
180350 -4.93636
180400 146.287
180450 66.3917
180500 94.8998
180550 84.2409
180600 267.005
180650 77.3025
180700 143.444
180750 -90.0463
180800 -15.0116
180850 19.1504
180900 56.2261
180950 24.6979
181000 14.1225
181050 142.545
181100 122.454
181150 -115.616
181200 31.0568
181250 246.562
181300 292.791
181350 170.162
181400 89.5145
181450 -6.45999
181500 -135.461
181550 -100.961
181600 215.679
181650 185.383
181700 161.909
181750 153.334
181800 -100.377
181850 82.6592
181900 -76.5875
181950 223.832
182000 128.252
182050 139.585
182100 85.9405
182150 19.5466
182200 67.0918
182250 264.121
182300 210.219
182350 -165.9
182400 -196.871
182450 60.3389
182500 -7.3355
182550 123.091
182600 91.6766
182650 108.325
182700 -64.537
182750 -3.93832
182800 12.5212
182850 122.184
182900 124.082
182950 -147.55
183000 -209.619
183050 -108.664
183100 255.161
183150 216.624
183200 211.577
183250 14.8788
183300 29.5492
183350 130.861
183400 79.2346
183450 78.6642
183500 121.256
183550 193.664
183600 -62.1738
183650 71.9189
183700 138.103
183750 -12.0551
183800 -60.9279
183850 165.787
183900 214.097
183950 76.1525
184000 -44.3316
184050 189.282
184100 41.3517
184150 47.3263
184200 -102.101
184250 -158.202
184300 132.666
184350 280.571
184400 64.0007
184450 147.023
184500 12.5909
184550 -70.7203
184600 76.3074
184650 36.5715
184700 73.8115
184750 126.567
184800 -198.004
184850 27.712
184900 224.444
184950 142.282
185000 193.005
185050 -115.046
185100 12.2862
185150 54.8463
185200 153.99
185250 -1.20532
185300 -219.426
185350 -84.3979
185400 201.421
185450 -135.178
185500 150.748
185550 288.265
185600 -44.0127
185650 204.14
185700 0.786651
185750 48.4677
185800 147.026
185850 116.07
185900 -92.631
185950 -219.866
186000 38.4136
186050 -5.28643
186100 -44.8982
186150 -52.8679
186200 -65.0895
186250 -45.8599
186300 45.1071
186350 55.4611
186400 79.7292
186450 327.051
186500 289.005
186550 28.791
186600 30.798
186650 -154.442
186700 108.251
186750 -12.8892
186800 90.6337
186850 341.906
186900 89.0572
186950 249.199
187000 61.0097
187050 -147.349
187100 186.889
187150 110.693
187200 38.6931
187250 -18.3841
187300 -15.7974
187350 202.182
187400 255.457
187450 -47.192
187500 154.16
187550 133.214
187600 353.184
187650 172.51
187700 95.2683
187750 99.2925
187800 26.95
187850 172.865
187900 -23.0394
187950 59.0432
188000 285.623
188050 267.008
188100 98.5106
188150 71.6153
188200 34.5297
188250 198.839
188300 -48.3361
188350 -49.0357
188400 -1.66453
188450 147.533
188500 -19.4377
188550 168.857
188600 79.6439
188650 -73.2326
188700 39.5545
188750 104.788
188800 -4.44024
188850 149.069
188900 45.7256
188950 46.024
189000 76.7292
189050 133.995
189100 44.3164
189150 34.5622
189200 5.59166
189250 17.9763
189300 35.4841
189350 80.2822
189400 258.1
189450 14.3945
189500 -149.779
189550 252.929
189600 379.433
189650 76.3438
189700 96.7835
189750 107.967
189800 55.8104
189850 55.7115
189900 79.2822
189950 165.252
190000 321.505
190050 186.507
190100 51.0403
190150 10.5857
190200 23.3517
190250 -3.93414
190300 81.6621
190350 219.156
190400 328.493
190450 199.203
190500 169.178
190550 206.541
190600 215.154
190650 -91.445
190700 86.8179
190750 143.907
190800 197.58
190850 91.9183
190900 -19.5052
190950 -50.9203
191000 28.9345
191050 6.81781
191100 56.5517
191150 227.633
191200 232.993
191250 337.655
191300 27.3002
191350 210.48
191400 52.2258
191450 83.765
191500 231.075
191550 119.824
191600 127.401
191650 -2.30791
191700 22.6318
191750 188.496
191800 215.336
191850 77.3827
191900 243.121
191950 -30.6499
192000 -101.234
192050 30.4226
192100 116.564
192150 155.138
192200 -18.526
192250 138.124
192300 99.8068
192350 80.7149
192400 136.605
192450 73.1147
192500 226.531
192550 29.5019
192600 107.866
192650 24.3026
192700 85.8574
192750 -2.86905
192800 111.074
192850 121.522
192900 -12.25
192950 31.3148
193000 261.344
193050 180.311
193100 25.887
193150 -11.0374
193200 -57.3375
193250 135.729
193300 117.091
193350 55.0103
193400 3.44336
193450 153.088
193500 184.418
193550 145.024
193600 58.2554
193650 -94.2871
193700 95.4768
193750 214.936
193800 136.494
193850 125.15
193900 132.705
193950 155.027
194000 266.783
194050 47.6454
194100 46.6865
194150 190.893
194200 298.361
194250 110.115
194300 34.8581
194350 -229.478
194400 -206.885
194450 85.494
194500 148.554
194550 62.222
194600 -46.7365
194650 -15.8158
194700 -117.178
194750 53.1706
194800 84.0707
194850 158.752
194900 0.246491
194950 -99.359
195000 27.2829
195050 -90.5422
195100 -143.218
195150 -17.2385
195200 42.6336
195250 198.895
195300 351.244
195350 -12.6682
195400 -108.039
195450 -50.0019
195500 13.4733
195550 486.546
195600 86.7016
195650 60.6902
195700 -108.455
195750 66.4732
195800 240.434
195850 139.304
195900 81.7194
195950 4.83711
196000 250.598
196050 42.6642
196100 10.7568
196150 -26.0102
196200 -56.0457
196250 -46.4556
196300 217.251
196350 68.8471
196400 192.279
196450 -6.78385
196500 41.2887
196550 -66.2759
196600 106.976
196650 -33.2068
196700 167.369
196750 37.1539
196800 45.5963
196850 76.035
196900 53.5436
196950 -23.2808
197000 -22.4608
197050 32.0261
197100 16.812
197150 -131.667
197200 144.946
197250 19.2715
197300 -63.0017
197350 -36.8866
197400 91.9416
197450 177.295
197500 164.891
197550 1.56501
197600 75.2265
197650 124.921
197700 169.697
197750 94.8129
197800 75.9607
197850 54.1015
197900 -35.7675
197950 -59.5589
198000 22.2193
198050 72.3651
198100 113.497
198150 64.305
198200 -78.0498
198250 109.859
198300 125.394
198350 69.0552
198400 63.3461
198450 160.761
198500 200.242
198550 188.074
198600 45.599
198650 188.947
198700 216.435
198750 -26.2595
198800 -13.1369
198850 -63.6888
198900 -33.857
198950 -96.2143
199000 58.2471
199050 191.98
199100 27.6346
199150 -0.665482
199200 50.8731
199250 -6.74911
199300 16.1788
199350 55.4332
199400 129.619
199450 58.5127
199500 110.241
199550 419.596
199600 158.237
199650 93.9876
199700 -52.1956
199750 -16.8441
199800 78.9207
199850 91.2933
199900 57.8132
199950 158.957
200000 -223.288
200050 17.2744
200100 -2.83083
200150 82.6372
200200 50.2419
200250 -237.087
200300 3.92482
200350 16.924
200400 -5.93215
200450 42.0638
200500 21.157
200550 65.4084
200600 -86.5969
200650 38.2948
200700 41.6225
200750 -59.5513
200800 1.3596
200850 36.9959
200900 -50.427
200950 127.814
201000 200.293
201050 88.1163
201100 85.6001
201150 -11.959
201200 -15.1226
201250 126.567
201300 131.815
201350 -0.583957
201400 25.7787
201450 138.864
201500 321.332
201550 231.026
201600 86.327
201650 183.297
201700 105.187
201750 43.2757
201800 135.909
201850 11.746
201900 -10.5831
201950 58.624
202000 227.533
202050 -37.9537
202100 -71.8121
202150 -143.325
202200 49.3575
202250 67.8311
202300 54.1434
202350 241.937
202400 126.475
202450 180.686
202500 117.505
202550 199.808
202600 75.3804
202650 276.933
202700 172.564
202750 42.1905
202800 -30.1299
202850 189.571
202900 -81.5221
202950 122.942
203000 281.003
203050 202.609
203100 -63.8273
203150 -186.111
203200 187.004
203250 101.513
203300 85.9366
203350 194.757
203400 26.4427
203450 -34.7152
203500 -34.1788
203550 -11.1082
203600 71.5673
203650 209.841
203700 64.2276
203750 97.7802
203800 112.41
203850 -174.174
203900 -135.552
203950 83.4684
204000 122.446
204050 20.4666
204100 -67.2597
204150 -118.975
204200 43.1663
204250 235.25
204300 -98.8726
204350 204.46
204400 -78.0443
204450 2.43315
204500 338.362
204550 406.404
204600 56.0188
204650 39.5678
204700 196.159
204750 43.995
204800 109.614
204850 150.98
204900 149.145
204950 217.802
205000 144.261
205050 227.823
205100 73.6858
205150 70.664
205200 -61.9787
205250 -59.7352
205300 32.5797
205350 -16.6632
205400 93.6322
205450 -0.287222
205500 69.8981
205550 160.721
205600 142.195
205650 -85.313
205700 -149.051
205750 -6.57001
205800 221.308
205850 230.538
205900 -63.241
205950 -119.308
206000 -27.3654
206050 184.645
206100 215.267
206150 -106.977
206200 -162.556
206250 58.5972
206300 135.69
206350 123.602
206400 -44.3789
206450 -332.925
206500 -141.465
206550 111.85
206600 -44.0434
206650 -108.043
206700 3.56309
206750 366.48
206800 401.607
206850 167.442
206900 -47.2405
206950 41.6829
207000 -158.972
207050 144.216
207100 160.712
207150 226.766
207200 213.416
207250 121.795
207300 95.5049
207350 -103.054
207400 -16.9746
207450 33.3978
207500 135.116
207550 225.352
207600 167.397
207650 194.047
207700 51.9514
207750 7.28824
207800 156.685
207850 64.3208
207900 -39.0621
207950 127.997
208000 154.161
208050 -78.2614
208100 -289.517
208150 -82.0649
208200 65.221
208250 110.759
208300 13.6635
208350 -157.219
208400 83.8632
208450 201.173
208500 -13.2129
208550 -203.782
208600 -29.2477
208650 131.162
208700 -33.4436
208750 138.408
208800 58.1613
208850 -52.4085
208900 93.6651
208950 305.294
209000 66.5966
209050 -305.608
209100 46.5423
209150 129.979
209200 163.255
209250 54.9569
209300 35.5392
209350 -1.38135
209400 40.3798
209450 288.263
209500 350.155
209550 97.2423
209600 64.4585
209650 -77.5381
209700 134.79
209750 326.878
209800 356.672
209850 62.878
209900 186.455
209950 19.1592
210000 27.6682
210050 -79.908
210100 0.653711
210150 103.405
210200 77.2943
210250 99.9851
210300 -75.2479
210350 -253.854
210400 -224.248
210450 164.354
210500 139.559
210550 -130.171
210600 -61.9634
210650 -128.362
210700 -1.79123
210750 26.3275
210800 114.702
210850 144.233
210900 143.647
210950 48.2604
211000 65.3528
211050 34.3199
211100 223.637
211150 110.486
211200 150.318
211250 152.7
211300 317.806
211350 280.3
211400 40.7806
211450 48.4128
211500 357.724
211550 199.621
211600 33.5958
211650 -95.4062
211700 179.99
211750 21.4642
211800 105.774
211850 58.7743
211900 -60.1571
211950 -90.2539
212000 -78.9785
212050 110.396
212100 230.995
212150 56.3237
212200 -18.8054
212250 -192.432
212300 61.3162
212350 277.757
212400 208.585
212450 298.833
212500 32.7389
212550 0.546377
212600 9.45402
212650 129.072
212700 -106.807
212750 8.44221
212800 -129.344
212850 -279.583
212900 58.6905
212950 199.484
213000 100.05
213050 -96.7098
213100 -194.5
213150 -58.3826
213200 -8.03939
213250 25.5683
213300 76.4309
213350 107.972
213400 57.2942
213450 63.8738
213500 236.514
213550 101.133
213600 88.0183
213650 4.43039
213700 128.578
213750 178.245
213800 530.332
213850 234.416
213900 153.11
213950 -123.522
214000 -184.118
214050 54.9572
214100 245.731
214150 91.5284
214200 52.9213
214250 -30.8904
214300 102.544
214350 -19.9076
214400 -72.1486
214450 -6.0444
214500 -34.8931
214550 119.997
214600 170.339
214650 206.238
214700 7.3994
214750 -9.03519
214800 17.7888
214850 269.675
214900 333.444
214950 50.5842
215000 -172.737
215050 -54.18
215100 52.3668
215150 136.608
215200 357.28
215250 98.0575
215300 108.456
215350 33.6027
215400 -23.9352
215450 35.6631
215500 25.763
215550 163.532
215600 253.878
215650 170.394
215700 2.91544
215750 -68.0952
215800 -13.1686
215850 138.246
215900 72.6035
215950 -1.09232
216000 -252.766
216050 -70.5785
216100 62.9974
216150 238.481
216200 227.855
216250 -49.8192
216300 206.392
216350 16.871
216400 -146.918
216450 -32.8942
216500 246.998
216550 446.372
216600 63.6938
216650 214.39
216700 314.304
216750 148.641
216800 51.0266
216850 -11.2283
216900 97.3507
216950 41.4583
217000 81.6584
217050 13.4616
217100 130.358
217150 106.057
217200 199.561
217250 94.2704
217300 51.0202
217350 65.8135
217400 65.0002
217450 -82.7789
217500 69.1421
217550 29.8721
217600 316.793
217650 173.692
217700 202.201
217750 4.92584
217800 101.852
217850 95.8726
217900 -186.849
217950 -74.5432
218000 146.918
218050 115.444
218100 59.3115
218150 194.034
218200 247.83
218250 25.4906
218300 207.711
218350 86.4023
218400 -24.0469
218450 20.9323
218500 56.592
218550 70.3864
218600 -132.11
218650 -52.7329
218700 41.3424
218750 34.9442
218800 -45.9775
218850 195.623
218900 204.347
218950 87.7845
219000 -83.1244
219050 135.817
219100 347.838
219150 186.018
219200 102.754
219250 -51.2939
219300 110.175
219350 46.6211
219400 264.144
219450 110.958
219500 -109.949
219550 -21.8013
219600 95.6105
219650 -48.8777
219700 238.55
219750 31.8728
219800 -31.2416
219850 50.1412
219900 57.7634
219950 -164.125
220000 -56.4618
220050 49.1664
220100 93.9724
220150 -46.5547
220200 -85.0234
220250 31.4949
220300 34.5679
220350 80.1406
220400 331.774
220450 164.076
220500 52.776
220550 21.5283
220600 -29.0644
220650 25.6454
220700 19.8192
220750 14.4932
220800 68.088
220850 27.5946
220900 10.7515
220950 71.8222
221000 15.8633
221050 36.8222
221100 -6.26469
221150 -33.2689
221200 21.6926
221250 129.817
221300 -88.0139
221350 44.51
221400 -102.744
221450 -82.0467
221500 -10.0835
221550 -34.6158
221600 -30.0236
221650 -150.584
221700 -246.293
221750 236.658
221800 108.496
221850 164.316
221900 -137.363
221950 -198.254
222000 67.0899
222050 -54.8687
222100 32.8951
222150 -94.8761
222200 -55.8147
222250 -228.925
222300 -18.5712
222350 -91.7726
222400 -4.94913
222450 196.849
222500 141.255
222550 -224.98
222600 -177.311
222650 91.2003
222700 -46.2266
222750 -43.3961
222800 -141.822
222850 52.2364
222900 -7.53543
222950 -227.758
223000 -56.8022
223050 -182.028
223100 -9.63032
223150 227.667
223200 183.715
223250 113.7
223300 139.747
223350 -51.7082
223400 -85.8767
223450 97.263
223500 -47.5405
223550 92.7878
223600 22.3592
223650 206.077
223700 51.1933
223750 41.0077
223800 199.047
223850 165.003
223900 121.427
223950 232.283
224000 -7.15547
224050 -115.819
224100 -10.2889
224150 121.171
224200 -47.2176
224250 79.3986
224300 94.8838
224350 142.916
224400 -6.72371
224450 -86.9976
224500 -218.582
224550 -167.713
224600 167.494
224650 101.937
224700 -2.16078
224750 8.52713
224800 136.64
224850 -29.5833
224900 -85.4262
224950 -36.6629
225000 -14.4361
225050 -117.684
225100 -56.8889
225150 51.7262
225200 407.604
225250 298.579
225300 126.928
225350 56.3222
225400 197.326
225450 163.482
225500 371.053
225550 289.965
225600 150.814
225650 -34.8205
225700 194.985
225750 507.85
225800 259.555
225850 200.361
225900 34.076
225950 32.6357
226000 155.74
226050 87.6388
226100 -7.66658
226150 104.282
226200 201.177
226250 57.114
226300 -94.4477
226350 13.437
226400 125.596
226450 346.759
226500 225.687
226550 109.903
226600 83.1136
226650 127.12
226700 323.232
226750 -13.3316
226800 -7.51999
226850 77.7768
226900 168.192
226950 127.038
227000 181.932
227050 455.79
227100 434.802
227150 144.514
227200 -39.2969
227250 36.5358
227300 31.0058
227350 112.526
227400 316.492
227450 108.189
227500 19.3009
227550 161.113
227600 58.3766
227650 62.6563
227700 122.985
227750 234.005
227800 150.748
227850 -39.7154
227900 -23.5416
227950 93.3816
228000 149.325
228050 -60.844
228100 -162.588
228150 238.623
228200 272.636
228250 236.9
228300 97.3183
228350 85.3614
228400 51.5378
228450 316.73
228500 85.2342
228550 -130.541
228600 109.374
228650 -5.95152
228700 -75.3675
228750 14.8007
228800 57.6247
228850 50.4472
228900 122.75
228950 57.4863
229000 -175.553
229050 -71.147
229100 68.7241
229150 138.882
229200 175.143
229250 200.696
229300 -7.96864
229350 -78.8017
229400 -147.733
229450 308.266
229500 147.605
229550 248.139
229600 272.409
229650 -9.53585
229700 174.092
229750 257.516
229800 156.196
229850 23.3163
229900 403.549
229950 299.635
230000 168.602
230050 10.9934
230100 111.15
230150 47.1153
230200 111.507
230250 184.617
230300 136.023
230350 87.5772
230400 173.106
230450 147.279
230500 238.766
230550 120.428
230600 65.3719
230650 326.201
230700 317.24
230750 127.829
230800 25.4825
230850 137.292
230900 103.848
230950 123.402
231000 303.708
231050 288.677
231100 23.7681
231150 -129.232
231200 18.877
231250 98.2216
231300 149.941
231350 -0.531552
231400 20.5452
231450 -174.263
231500 -49.4596
231550 -13.9646
231600 -66.8443
231650 51.2964
231700 -35.3828
231750 92.1718
231800 229.792
231850 182.386
231900 -181.48
231950 2.16134
232000 -149.496
232050 -33.5652
232100 197.342
232150 91.0066
232200 -38.0238
232250 20.2991
232300 141.954
232350 165.424
232400 214.804
232450 262.555
232500 105.26
232550 16.187
232600 -79.0406
232650 5.26781
232700 51.2232
232750 117.646
232800 38.0348
232850 -353.899
232900 10.367
232950 60.31
233000 138.932
233050 13.2994
233100 73.6863
233150 100.49
233200 4.62268
233250 201.82
233300 235.203
233350 411.026
233400 114.171
233450 -33.993
233500 203.954
233550 15.6039
233600 -60.04
233650 -69.6092
233700 103.858
233750 -57.934
233800 137.532
233850 -56.9455
233900 -65.3586
233950 56.7486
234000 17.7253
234050 102.162
234100 77.8263
234150 55.4532
234200 294.07
234250 255.778
234300 172.25
234350 115.096
234400 -12.4479
234450 -22.1217
234500 110.288
234550 343.392
234600 323.855
234650 -24.3435
234700 -54.2872
234750 -194.749
234800 360.808
234850 255.366
234900 43.6706
234950 155.166
235000 -96.1674
235050 127.686
235100 67.8938
235150 -90.7499
235200 -32.0047
235250 -54.343
235300 135.224
235350 -76.5769
235400 98.936
235450 112.762
235500 112.234
235550 -85.6774
235600 38.9666
235650 -72.3391
235700 -69.2453
235750 -59.7875
235800 78.3456
235850 224.564
235900 -7.08541
235950 -12.9769
236000 285.492
236050 105.324
236100 207.22
236150 211.184
236200 -27.4484
236250 75.0726
236300 209.858
236350 137.489
236400 68.6725
236450 210.293
236500 196.659
236550 19.6549
236600 133.234
236650 -11.345
236700 133.893
236750 198.934
236800 81.7428
236850 214.745
236900 97.8015
236950 -180.609
237000 -95.2641
237050 140.051
237100 86.8658
237150 122.226
237200 85.5216
237250 -2.66153
237300 85.8843
237350 202.664
237400 83.6972
237450 76.5548
237500 225.104
237550 165.218
237600 -211.976
237650 -107.68
237700 -1.50814
237750 79.1649
237800 21.9463
237850 -22.4949
237900 48.2404
237950 99.5155
238000 16.8734
238050 20.6239
238100 -134.065
238150 -10.2332
238200 166.512
238250 223.733
238300 282.834
238350 -49.5803
238400 13.8595
238450 232.862
238500 100.441
238550 48.7392
238600 -16.5747
238650 7.83661
238700 45.3754
238750 138.575
238800 92.9396
238850 -62.8234
238900 35.13
238950 -77.3554
239000 -33.2331
239050 78.1635
239100 307.664
239150 401.138
239200 35.0309
239250 104.678
239300 161.494
239350 319.127
239400 363.166
239450 38.0089
239500 -40.3976
239550 -59.6659
239600 16.6125
239650 164.565
239700 231.582
239750 56.596
239800 -148.353
239850 -90.0158
239900 222.522
239950 261.467
240000 58.4817
240050 2.84317
240100 81.1676
240150 48.5483
240200 161.193
240250 107.873
240300 25.9095
240350 99.4865
240400 84.825
240450 63.4541
240500 152.789
240550 -122.769
240600 19.5547
240650 -17.5056
240700 150.783
240750 83.5102
240800 0.656188
240850 -140.879
240900 -2.74324
240950 109.097
241000 202.264
241050 300.013
241100 314.273
241150 247.57
241200 178.845
241250 24.2671
241300 164.365
241350 -77.037
241400 2.12043
241450 -68.4185
241500 -26.9331
241550 -30.9812
241600 -160.113
241650 -182.602
241700 -259.559
241750 89.3393
241800 -26.8189
241850 66.3806
241900 -146.856
241950 112.27
242000 86.2988
242050 200.617
242100 44.8781
242150 17.3073
242200 107.181
242250 129.75
242300 322.549
242350 106.983
242400 -7.12057
242450 -10.3353
242500 45.6674
242550 110.67
242600 -103.761
242650 91.4533
242700 -21.898
242750 14.4198
242800 -62.7081
242850 74.3621
242900 148.037
242950 72.8103
243000 -158.611
243050 56.5765
243100 275.875
243150 275.624
243200 55.0924
243250 -45.4334
243300 22.298
243350 174.44
243400 66.6785
243450 109.83
243500 111.535
243550 -141.097
243600 103.475
243650 129.217
243700 131.154
243750 162.771
243800 -52.2447
243850 -13.6731
243900 27.4152
243950 -5.94509
244000 167.974
244050 -191.958
244100 -101.952
244150 30.6807
244200 91.7016
244250 192.244
244300 -11.0859
244350 -145.063
244400 -71.2968
244450 96.9094
244500 165.435
244550 93.6409
244600 -28.9461
244650 -39.9388
244700 -33.3651
244750 -10.9124
244800 188.982
244850 57.1996
244900 -12.6691
244950 116.04
245000 203.189
245050 40.3529
245100 129.78
245150 78.496
245200 -87.6192
245250 14.7122
245300 -35.8378
245350 42.454
245400 -81.5902
245450 121.292
245500 6.16496
245550 19.2655
245600 121.202
245650 65.3633
245700 207.325
245750 -23.1176
245800 -71.4487
245850 14.5296
245900 84.3071
245950 47.842
246000 42.2622
246050 -48.663
246100 117.176
246150 246.946
246200 258.918
246250 -18.129
246300 30.0452
246350 43.3729
246400 124.318
246450 193.328
246500 87.9949
246550 179.458
246600 82.1085
246650 -67.1661
246700 15.1407
246750 126.085
246800 117.452
246850 115.911
246900 8.2612
246950 136.001
247000 -90.6352
247050 -55.3896
247100 129.56
247150 258.761
247200 137.071
247250 295.247
247300 227.678
247350 316.781
247400 83.5418
247450 279.038
247500 172.751
247550 123.697
247600 157.017
247650 -36.9263
247700 82.8195
247750 -65.7675
247800 92.3142
247850 -19.8282
247900 65.8164
247950 -75.4893
248000 -42.6929
248050 137.846
248100 -79.5531
248150 18.6744
248200 106.227
248250 -36.5803
248300 416.274
248350 197.4
248400 80.3826
248450 110.991
248500 211.925
248550 145.306
248600 47.453
248650 -49.327
248700 135.235
248750 214.508
248800 48.5021
248850 47.0225
248900 35.8171
248950 -1.29851
249000 6.08583
249050 -45.6003
249100 -25.4275
249150 127.498
249200 48.5499
249250 33.0537
249300 -32.4263
249350 84.1601
249400 91.1344
249450 -59.5131
249500 44.8044
249550 -38.4293
249600 -198.825
249650 40.5813
249700 49.3103
249750 95.5554
249800 83.322
249850 -8.40913
249900 26.5714
249950 83.5662
250000 149.635
250050 170.478
250100 6.81525
250150 -53.0398
250200 173.977
250250 151.708
250300 52.7558
250350 188.103
250400 188.84
250450 232.313
250500 259.878
250550 102.21
250600 302.764
250650 -29.8892
250700 119.772
250750 250.74
250800 119.604
250850 -86.978
250900 5.80321
250950 61.541
251000 158
251050 266.236
251100 139.244
251150 106.74
251200 192.446
251250 88.9762
251300 204.651
251350 210.657
251400 253.851
251450 47.6989
251500 110.629
251550 180.066
251600 152.64
251650 82.6817
251700 263.198
251750 172.795
251800 177.872
251850 126.894
251900 38.026
251950 0.47969
252000 318.802
252050 264.358
252100 1.86115
252150 285.387
252200 140.134
252250 210.152
252300 142.262
252350 240.916
252400 194.786
252450 154.618
252500 85.2686
252550 -57.1104
252600 63.1596
252650 111.209
252700 -70.1741
252750 -6.21087
252800 130.736
252850 189.684
252900 221.002
252950 119.431
253000 63.8325
253050 7.22652
253100 72.8404
253150 103.075
253200 60.7605
253250 22.7633
253300 -6.67563
253350 -55.8029
253400 88.9947
253450 60.944
253500 171.315
253550 229.14
253600 -177.033
253650 36.0697
253700 87.1969
253750 257.181
253800 98.2468
253850 105.588
253900 98.7665
253950 196.047
254000 95.0358
254050 -37.0593
254100 229.013
254150 230.252
254200 26.8113
254250 -1.92126
254300 100.071
254350 173.2
254400 114.923
254450 59.1531
254500 175.032
254550 88.9492
254600 258.328
254650 40.3647
254700 121.129
254750 171.638
254800 198.773
254850 21.2028
254900 -66.709
254950 78.7642
255000 246.65
255050 336.378
255100 190.779
255150 72.2279
255200 -37.981
255250 -295.02
255300 -85.8376
255350 319.105
255400 563.943
255450 53.3501
255500 -164.148
255550 -26.4158
255600 178.397
255650 315.638
255700 226.574
255750 291.845
255800 -267.159
255850 -153.895
255900 5.66112
255950 159.013
256000 195.752
256050 149.106
256100 43.4919
256150 -4.55091
256200 108.569
256250 113.29
256300 212.075
256350 185.44
256400 107.394
256450 -127.898
256500 -69.9157
256550 -44.446
256600 103.278
256650 149.324
256700 159.097
256750 61.4583
256800 -14.4728
256850 -117.348
256900 145.556
256950 -27.5852
257000 -42.6876
257050 -79.7708
257100 145.909
257150 262.761
257200 143.96
257250 30.9615
257300 153.788
257350 206.726
257400 404.613
257450 328.692
257500 49.0876
257550 -1.77813
257600 262.165
257650 197.074
257700 336.215
257750 69.8204
257800 33.0063
257850 49.1616
257900 287.824
257950 330.602
258000 101.211
258050 43.5645
258100 -35.273
258150 262.523
258200 311.711
258250 78.5737
258300 96.6024
258350 227.955
258400 296.528
258450 81.2844
258500 97.2759
258550 195.011
258600 352.028
258650 317.53
258700 246.183
258750 242.111
258800 222.783
258850 197.217
258900 168.986
258950 193.308
259000 179.382
259050 43.6005
259100 79.8937
259150 177.435
259200 33.5353
259250 114.707
259300 97.2127
259350 28.9637
259400 91.0384
259450 103.721
259500 12.8223
259550 123.124
259600 291.46
259650 39.7895
259700 69.4679
259750 40.8454
259800 -118.98
259850 -22.5937
259900 106.902
259950 185.385
260000 10.8125
260050 328.336
260100 74.3894
260150 77.105
260200 -96.4012
260250 57.4349
260300 74.3199
260350 201.132
260400 202.213
260450 123.04
260500 228.493
260550 -55.878
260600 245.706
260650 149.961
260700 203.524
260750 146.359
260800 45.6426
260850 132.203
260900 101.543
260950 125.636
261000 89.0403
261050 63.2371
261100 124.146
261150 106.905
261200 0.830412
261250 -17.3578
261300 -68.0704
261350 370.868
261400 195.573
261450 -3.89337
261500 -27.0888
261550 -91.3129
261600 198.469
261650 204.072
261700 -235.101
261750 120.216
261800 232.943
261850 20.1152
261900 -55.6138
261950 73.9393
262000 76.1057
262050 180.41
262100 -25.5318
262150 -86.923
262200 76.6778
262250 173.753
262300 293.333
262350 287.021
262400 341.746
262450 -48.3254
262500 104.993
262550 240.068
262600 56.5737
262650 1.42636
262700 19.1147
262750 -127.135
262800 -10.175
262850 49.7534
262900 263.449
262950 241.81
263000 -46.1031
263050 0.335314
263100 198.712
263150 95.2375
263200 -242.943
263250 -47.4126
263300 110.773
263350 22.623
263400 102.68
263450 214.185
263500 409.909
263550 245.451
263600 137.872
263650 30.6804
263700 175.452
263750 272.879
263800 393.428
263850 217.659
263900 24.5495
263950 109.365
264000 269.773
264050 66.4893
264100 114.459
264150 55.9836
264200 -28.8422
264250 -17.8938
264300 -119.666
264350 60.3192
264400 123.548
264450 75.4544
264500 114.909
264550 204.505
264600 29.9475
264650 27.9322
264700 12.2658
264750 50.1528
264800 166.864
264850 -97.9756
264900 -100.12
264950 21.7962
265000 267.985
265050 93.4534
265100 111.055
265150 18.5168
265200 -38.6404
265250 149.823
265300 -46.5028
265350 -76.1651
265400 88.8024
265450 326.138
265500 137.994
265550 156.08
265600 -21.9481
265650 207.236
265700 403.745
265750 284.679
265800 49.2225
265850 -96.9838
265900 58.6857
265950 179.851
266000 331.467
266050 330.166
266100 137.818
266150 13.7643
266200 56.6117
266250 202.201
266300 259.565
266350 290.091
266400 27.8885
266450 -71.6234
266500 -12.553
266550 170.842
266600 122.648
266650 8.79255
266700 -162.254
266750 -62.2521
266800 105.148
266850 227.164
266900 210.243
266950 58.672
267000 21.9026
267050 86.5569
267100 193.633
267150 159.145
267200 62.8691
267250 46.2839
267300 -206.26
267350 111.317
267400 294.213
267450 278.38
267500 181.47
267550 198.931
267600 143.696
267650 192.241
267700 145.066
267750 110.018
267800 60.6597
267850 122.17
267900 316.224
267950 67.4672
268000 -36.0363
268050 -180.001
268100 201.017
268150 232.722
268200 263.734
268250 -250.1
268300 -228.861
268350 168.704
268400 166.126
268450 -226.259
268500 -101.56
268550 25.1171
268600 78.4981
268650 160.617
268700 204.202
268750 24.173
268800 42.5521
268850 30.4217
268900 75.8185
268950 -13.3432
269000 -162.571
269050 186.757
269100 319.064
269150 53.7977
269200 -223.656
269250 -44.0632
269300 -117.307
269350 17.9161
269400 150.368
