# Time-averaged data for fix strunning
# TimeStep v_st
89600 71.3596
89650 71.3563
89700 71.3757
89750 71.3786
89800 71.2294
89850 71.1798
89900 71.1989
89950 71.2776
90000 71.3339
90050 71.2696
90100 71.2429
90150 71.2408
90200 71.3849
90250 71.4198
90300 71.4618
90350 71.4759
90400 71.6318
90450 71.6805
90500 71.6856
90550 71.7568
90600 71.8046
90650 71.8831
90700 72.0358
90750 72.1114
90800 72.1726
90850 72.2412
90900 72.282
90950 72.3251
91000 72.2605
91050 72.1222
91100 72.133
91150 72.2519
91200 72.2868
91250 72.235
91300 72.1897
91350 72.1848
91400 72.317
91450 72.4973
91500 72.5948
91550 72.5841
91600 72.5781
91650 72.649
91700 72.6074
91750 72.5758
91800 72.5784
91850 72.504
91900 72.4901
91950 72.5148
92000 72.4753
92050 72.444
92100 72.4008
92150 72.2957
92200 72.2318
92250 72.2388
92300 72.1782
92350 72.1481
92400 72.0921
92450 72.1079
92500 72.0447
92550 72.0412
92600 72.0826
92650 72.0901
92700 72.0408
92750 71.8706
92800 71.8345
92850 71.9328
92900 72.015
92950 71.9849
93000 72.0245
93050 72.0577
93100 72.1036
93150 72.1955
93200 72.2497
93250 72.27
93300 72.3236
93350 72.3045
93400 72.3123
93450 72.336
93500 72.4192
93550 72.5307
93600 72.5667
93650 72.5822
93700 72.5115
93750 72.4961
93800 72.5236
93850 72.6486
93900 72.8251
93950 72.8783
94000 72.7974
94050 72.6959
94100 72.7143
94150 72.7263
94200 72.7574
94250 72.7368
94300 72.7731
94350 72.7877
94400 72.8458
94450 72.9123
94500 72.9055
94550 72.8831
94600 72.9062
94650 72.8551
94700 72.9263
94750 72.9859
94800 72.9945
94850 72.9734
94900 72.9863
94950 72.967
95000 73.0439
95050 73.1898
95100 73.2348
95150 73.3075
95200 73.3737
95250 73.3633
95300 73.3859
95350 73.3955
95400 73.4263
95450 73.3915
95500 73.3535
95550 73.302
95600 73.28
95650 73.2241
95700 73.2378
95750 73.2894
95800 73.3709
95850 73.3964
95900 73.4052
95950 73.4117
96000 73.4617
96050 73.4592
96100 73.4426
96150 73.4681
96200 73.5278
96250 73.6329
96300 73.6673
96350 73.6152
96400 73.652
96450 73.6901
96500 73.782
96550 73.7649
96600 73.6317
96650 73.5892
96700 73.5856
96750 73.5951
96800 73.6205
96850 73.5404
96900 73.5651
96950 73.5467
97000 73.4816
97050 73.4799
97100 73.5465
97150 73.6601
97200 73.7512
97250 73.8996
97300 73.8983
97350 73.9642
97400 74.0072
97450 74.0796
97500 73.9722
97550 74.0206
97600 74.0517
97650 73.9866
97700 73.9639
97750 73.9106
97800 73.8259
97850 73.8274
97900 73.7879
97950 73.7917
98000 73.7971
98050 73.8594
98100 73.7659
98150 73.6533
98200 73.6788
98250 73.6743
98300 73.6879
98350 73.6947
98400 73.6385
98450 73.5268
98500 73.6341
98550 73.782
98600 73.7669
98650 73.8098
98700 73.7041
98750 73.7161
98800 73.8155
98850 73.9477
98900 74.0348
98950 74.1012
99000 74.0883
99050 74.0405
99100 73.9259
99150 73.8665
99200 73.9595
99250 74.1094
99300 74.1028
99350 73.9687
99400 73.8871
99450 73.832
99500 73.8659
99550 73.8109
99600 73.7581
99650 73.805
99700 73.8448
99750 73.806
99800 73.7531
99850 73.7209
99900 73.6556
99950 73.6176
100000 73.5823
100050 73.5468
100100 73.4916
100150 73.4924
100200 73.4913
100250 73.5038
100300 73.6343
100350 73.6625
100400 73.6454
100450 73.6654
100500 73.6827
100550 73.7225
100600 73.655
100650 73.5574
100700 73.4855
100750 73.4604
100800 73.528
100850 73.7045
100900 73.7343
100950 73.7319
101000 73.7338
101050 73.7573
101100 73.8117
101150 73.8397
101200 73.7502
101250 73.7084
101300 73.7365
101350 73.7458
101400 73.7996
101450 73.699
101500 73.5669
101550 73.5959
101600 73.6459
101650 73.6594
101700 73.5797
101750 73.4483
101800 73.3815
101850 73.3487
101900 73.2865
101950 73.2949
102000 73.2914
102050 73.3789
102100 73.3294
102150 73.3094
102200 73.3444
102250 73.2964
102300 73.3777
102350 73.3968
102400 73.3948
102450 73.3893
102500 73.3887
102550 73.3895
102600 73.4548
102650 73.5075
102700 73.4175
102750 73.4178
102800 73.5088
102850 73.569
102900 73.5293
102950 73.4626
103000 73.5399
103050 73.5199
103100 73.6041
103150 73.6416
103200 73.7167
103250 73.7061
103300 73.7987
103350 73.7558
103400 73.737
103450 73.7048
103500 73.7636
103550 73.8376
103600 73.8566
103650 73.8233
103700 73.8448
103750 73.7756
103800 73.7661
103850 73.8192
103900 73.7932
103950 73.7927
104000 73.7788
104050 73.7348
104100 73.7601
104150 73.6731
104200 73.6
104250 73.5446
104300 73.4761
104350 73.3743
104400 73.2801
104450 73.3562
104500 73.3904
104550 73.3645
104600 73.2887
104650 73.3276
104700 73.3218
104750 73.2732
104800 73.2332
104850 73.1735
104900 73.1535
104950 73.1857
105000 73.1183
105050 73.0242
105100 73.0679
105150 73.0658
105200 73.1725
105250 73.2297
105300 73.2484
105350 73.2701
105400 73.3462
105450 73.3528
105500 73.2823
105550 73.1853
105600 73.1792
105650 73.1837
105700 73.1911
105750 73.2434
105800 73.2953
105850 73.2789
105900 73.2211
105950 73.2443
106000 73.324
106050 73.3627
106100 73.3248
106150 73.3457
106200 73.2979
106250 73.3138
106300 73.2901
106350 73.2225
106400 73.149
106450 73.0833
106500 73.1918
106550 73.3181
106600 73.383
106650 73.3536
106700 73.321
106750 73.2516
106800 73.3166
106850 73.3089
106900 73.2735
106950 73.1558
107000 73.0034
107050 73.0177
107100 72.9968
107150 72.9221
107200 72.8203
107250 72.7197
107300 72.7752
107350 72.8358
107400 72.9077
107450 72.8024
107500 72.6717
107550 72.649
107600 72.6449
107650 72.6551
107700 72.5865
107750 72.5513
107800 72.5553
107850 72.5566
107900 72.5763
107950 72.5601
108000 72.5123
108050 72.4722
108100 72.4827
108150 72.4809
108200 72.3503
108250 72.3601
108300 72.2686
108350 72.2064
108400 72.1235
108450 72.0499
108500 71.9672
108550 71.8229
108600 71.7456
108650 71.7118
108700 71.6993
108750 71.6356
108800 71.5927
108850 71.5379
108900 71.441
108950 71.423
109000 71.3978
109050 71.3864
109100 71.4139
109150 71.2928
109200 71.2869
109250 71.258
109300 71.3054
109350 71.2876
109400 71.1949
109450 71.202
109500 71.1807
109550 71.1834
109600 71.18
109650 71.1128
109700 71.0714
109750 71.0776
109800 71.0898
109850 71.1242
109900 71.115
109950 71.1445
110000 71.0787
110050 71.092
110100 71.0405
110150 71.0121
110200 70.9665
110250 70.8483
110300 70.8647
110350 70.8662
110400 70.9063
110450 70.9084
110500 70.8506
110550 70.8198
110600 70.7035
110650 70.6875
110700 70.7447
110750 70.8163
110800 70.7984
110850 70.7649
110900 70.7875
110950 70.7584
111000 70.8161
111050 70.8571
111100 70.7618
111150 70.7828
111200 70.8227
111250 70.8368
111300 70.8129
111350 70.7726
111400 70.7998
111450 70.7363
111500 70.6344
111550 70.6302
111600 70.7081
111650 70.7321
111700 70.7058
111750 70.6472
111800 70.569
111850 70.522
111900 70.4369
111950 70.3777
112000 70.3562
112050 70.4348
112100 70.4624
112150 70.4364
112200 70.3741
112250 70.4077
112300 70.4709
112350 70.5197
112400 70.4989
112450 70.5331
112500 70.5671
112550 70.5312
112600 70.5059
112650 70.4832
112700 70.3845
112750 70.3166
112800 70.3963
112850 70.4358
112900 70.3665
112950 70.3119
113000 70.2318
113050 70.2583
113100 70.378
113150 70.4436
113200 70.4747
113250 70.4468
113300 70.4654
113350 70.4603
113400 70.5049
113450 70.5762
113500 70.5158
113550 70.4491
113600 70.4623
113650 70.4435
113700 70.4205
113750 70.3761
113800 70.2693
113850 70.2594
113900 70.2407
113950 70.1986
114000 70.0976
114050 69.9689
114100 69.8477
114150 69.812
114200 69.8296
114250 69.8528
114300 69.8212
114350 69.7939
114400 69.7346
114450 69.724
114500 69.669
114550 69.6491
114600 69.7708
114650 69.8023
114700 69.781
114750 69.6829
114800 69.7028
114850 69.745
114900 69.7183
114950 69.8086
115000 69.7829
115050 69.6777
115100 69.6436
115150 69.6826
115200 69.7321
115250 69.753
115300 69.6561
115350 69.6401
115400 69.6273
115450 69.6398
115500 69.6998
115550 69.7539
115600 69.735
115650 69.7021
115700 69.7505
115750 69.7713
115800 69.7893
115850 69.8408
115900 69.8925
115950 69.7784
116000 69.7137
116050 69.6892
116100 69.6967
116150 69.7086
116200 69.764
116250 69.794
116300 69.8201
116350 69.7977
116400 69.8122
116450 69.8137
116500 69.822
116550 69.8962
116600 70.0297
116650 70.0743
116700 70.0491
116750 70.0203
116800 70.0707
116850 70.1467
116900 70.1722
116950 70.1567
117000 70.1095
117050 70.0705
117100 70.0988
117150 70.139
117200 70.1124
117250 70.1175
117300 70.1766
117350 70.1455
117400 70.1695
117450 70.1985
117500 70.2626
117550 70.1785
117600 70.0873
117650 70.1382
117700 70.1383
117750 70.2061
117800 70.1397
117850 70.088
117900 70.0078
117950 69.9129
118000 69.8577
118050 69.8813
118100 69.9272
118150 69.9217
118200 69.8466
118250 69.7706
118300 69.7415
118350 69.7218
118400 69.6896
118450 69.6947
118500 69.7095
118550 69.6796
118600 69.7474
118650 69.8389
118700 69.8279
118750 69.7662
118800 69.6726
118850 69.6572
118900 69.6813
118950 69.7113
119000 69.6927
119050 69.6293
119100 69.7034
119150 69.7046
119200 69.7467
119250 69.8056
119300 69.8269
119350 69.7879
119400 69.7966
119450 69.8402
119500 69.8936
119550 69.9119
119600 69.9468
119650 69.9445
119700 70.0791
119750 70.1772
119800 70.2397
119850 70.2949
119900 70.2171
119950 70.1899
120000 70.1817
120050 70.2318
120100 70.2935
120150 70.3757
120200 70.449
120250 70.417
120300 70.3976
120350 70.4912
120400 70.5827
120450 70.6265
120500 70.6479
120550 70.6912
120600 70.6678
120650 70.691
120700 70.7247
120750 70.7081
120800 70.5995
120850 70.4708
120900 70.3819
120950 70.3121
121000 70.3175
121050 70.3833
121100 70.4484
121150 70.3785
121200 70.313
121250 70.3699
121300 70.481
121350 70.4187
121400 70.3522
121450 70.2798
121500 70.129
121550 70.0899
121600 70.1011
121650 70.1321
121700 70.1839
121750 70.1981
121800 70.1499
121850 70.0888
121900 70.0276
121950 69.9761
122000 70.0114
122050 70.1732
122100 70.226
122150 70.1876
122200 70.124
122250 70.0532
122300 70.1038
122350 70.15
122400 70.1199
122450 70.1254
122500 70.1374
122550 70.1264
122600 70.1501
122650 70.1712
122700 70.1938
122750 70.16
122800 70.1371
122850 70.1463
122900 70.1501
122950 70.164
123000 70.1586
123050 70.207
123100 70.2743
123150 70.2985
123200 70.3028
123250 70.2478
123300 70.2328
123350 70.2086
123400 70.2055
123450 70.1899
123500 70.1542
123550 70.125
123600 70.1055
123650 70.0955
123700 70.0697
123750 70.0097
123800 69.987
123850 69.9757
123900 69.9036
123950 69.8755
124000 69.9275
124050 69.9526
124100 69.8325
124150 69.7333
124200 69.6956
124250 69.7313
124300 69.7455
124350 69.7729
124400 69.8165
124450 69.8225
124500 69.7713
124550 69.8378
124600 69.9361
124650 69.9509
124700 69.9517
124750 69.8992
124800 69.9201
124850 69.9388
124900 69.9617
124950 70.0164
125000 70.0456
125050 70.0036
125100 70.0039
125150 69.9991
125200 69.9818
125250 69.9815
125300 69.9086
125350 69.9479
125400 69.9481
125450 69.9501
125500 69.907
125550 69.9033
125600 69.9472
125650 70.0061
125700 69.9941
125750 69.9704
125800 70.019
125850 70.0473
125900 70.0311
125950 69.9575
126000 69.9232
126050 69.9145
126100 69.821
126150 69.7904
126200 69.8276
126250 69.8896
126300 69.9036
126350 69.8443
126400 69.9163
126450 69.9553
126500 69.8897
126550 69.8623
126600 69.8244
126650 69.7945
126700 69.8166
126750 69.8596
126800 69.8995
126850 69.896
126900 69.892
126950 69.8881
127000 69.8552
127050 69.8886
127100 69.8814
127150 69.8567
127200 69.8183
127250 69.8366
127300 69.88
127350 69.8582
127400 69.7859
127450 69.7419
127500 69.7419
127550 69.7509
127600 69.7664
127650 69.8144
127700 69.7638
127750 69.7286
127800 69.7067
127850 69.7149
127900 69.6815
127950 69.6879
128000 69.6427
128050 69.567
128100 69.5864
128150 69.6761
128200 69.7348
128250 69.6693
128300 69.6314
128350 69.5996
128400 69.5964
128450 69.6856
128500 69.6668
128550 69.6279
128600 69.5692
128650 69.5542
128700 69.5835
128750 69.5154
128800 69.5358
128850 69.4768
128900 69.386
128950 69.3091
129000 69.2565
129050 69.1914
129100 69.0991
129150 69.0696
129200 69.1058
129250 69.1118
129300 69.0843
129350 69.1049
129400 69.1262
129450 69.149
129500 69.1556
129550 69.1312
129600 69.1465
129650 69.2281
129700 69.2389
129750 69.2356
129800 69.2729
129850 69.245
129900 69.2305
129950 69.2644
130000 69.3602
130050 69.4128
130100 69.4507
130150 69.4576
130200 69.4459
130250 69.4495
130300 69.4125
130350 69.4343
130400 69.4046
130450 69.4336
130500 69.4235
130550 69.4391
130600 69.3729
130650 69.3222
130700 69.2725
130750 69.2447
130800 69.1781
130850 69.1647
130900 69.0382
130950 69.0144
131000 69.0534
131050 69.1232
131100 69.0957
131150 69.0035
131200 68.9581
131250 68.9136
131300 68.9867
131350 69.0022
131400 68.9398
131450 68.8777
131500 68.8226
131550 68.8239
131600 68.8062
131650 68.846
131700 68.754
131750 68.7156
131800 68.774
131850 68.8309
131900 68.9693
131950 68.9471
132000 68.8698
132050 68.7911
132100 68.7465
132150 68.7948
132200 68.8581
132250 68.8028
132300 68.7713
132350 68.8514
132400 68.8288
132450 68.8421
132500 68.8817
132550 68.8794
132600 68.905
132650 68.8884
132700 68.8493
132750 68.8188
132800 68.7977
132850 68.8249
132900 68.8123
132950 68.7978
133000 68.8058
133050 68.8122
133100 68.8392
133150 68.7821
133200 68.7529
133250 68.7605
133300 68.781
133350 68.7617
133400 68.7589
133450 68.7364
133500 68.6897
133550 68.722
133600 68.7087
133650 68.6537
133700 68.6549
133750 68.7046
133800 68.834
133850 68.9684
133900 69.0163
133950 69.0857
134000 69.1153
134050 69.0861
134100 69.0966
134150 69.1751
134200 69.2574
134250 69.2677
134300 69.2151
134350 69.2043
134400 69.1755
134450 69.1723
134500 69.1347
134550 69.0487
134600 68.9844
134650 68.9151
134700 68.9014
134750 68.8289
134800 68.7697
134850 68.7617
134900 68.6763
134950 68.6487
135000 68.651
135050 68.6536
135100 68.6238
135150 68.584
135200 68.5689
135250 68.5548
135300 68.5387
135350 68.4623
135400 68.4332
135450 68.3991
135500 68.3804
135550 68.3668
135600 68.2785
135650 68.2005
135700 68.1643
135750 68.1676
135800 68.2046
135850 68.1755
135900 68.1277
135950 68.0439
136000 67.9893
136050 67.9874
136100 68.0372
136150 67.9578
136200 67.9149
136250 67.9073
136300 67.8726
136350 67.9072
136400 67.9514
136450 67.9285
136500 67.8853
136550 67.9257
136600 67.9894
136650 68.0864
136700 68.1432
136750 68.0981
136800 68.0394
136850 68.0203
136900 67.959
136950 67.9979
137000 67.9269
137050 67.9191
137100 67.9573
137150 68.0387
137200 68.1185
137250 68.1965
137300 68.2001
137350 68.1411
137400 68.1095
137450 68.1914
137500 68.2493
137550 68.1962
137600 68.1139
137650 68.0885
137700 68.1085
137750 68.0662
137800 68.0608
137850 67.9889
137900 67.9004
137950 67.8661
138000 67.8348
138050 67.7677
138100 67.7135
138150 67.6863
138200 67.7261
138250 67.7041
138300 67.6042
138350 67.6517
138400 67.6218
138450 67.5496
138500 67.5061
138550 67.4802
138600 67.547
138650 67.511
138700 67.4997
138750 67.4664
138800 67.4596
138850 67.4994
138900 67.5269
138950 67.5707
139000 67.5811
139050 67.5538
139100 67.5442
139150 67.5732
139200 67.6966
139250 67.799
139300 67.8686
139350 67.864
139400 67.8882
139450 67.9189
139500 67.9278
139550 67.8423
139600 67.8509
139650 67.9239
139700 68.0098
139750 68.0074
139800 68.0682
139850 68.0668
139900 68.089
139950 68.0842
140000 68.1066
140050 68.189
140100 68.2559
140150 68.2931
140200 68.2899
140250 68.2396
140300 68.2538
140350 68.2823
140400 68.3689
140450 68.417
140500 68.3553
140550 68.2706
140600 68.2607
140650 68.37
140700 68.4141
140750 68.4286
140800 68.4205
140850 68.4169
140900 68.3907
140950 68.3839
141000 68.3645
141050 68.3474
141100 68.3784
141150 68.3922
141200 68.3974
141250 68.3946
141300 68.3766
141350 68.4172
141400 68.4798
141450 68.492
141500 68.5279
141550 68.5949
141600 68.6376
141650 68.7368
141700 68.7488
141750 68.7997
141800 68.858
141850 68.8483
141900 68.8329
141950 68.8139
142000 68.8147
142050 68.8407
142100 68.8595
142150 68.9089
142200 68.9293
142250 68.8927
142300 68.9075
142350 68.9107
142400 68.8977
142450 68.8724
142500 68.9092
142550 68.9305
142600 68.8789
142650 68.8837
142700 68.8347
142750 68.762
142800 68.7365
142850 68.6815
142900 68.6479
142950 68.5963
143000 68.5483
143050 68.4768
143100 68.4527
143150 68.4587
143200 68.3853
143250 68.284
143300 68.3057
143350 68.2941
143400 68.2242
143450 68.0751
143500 68.0169
143550 68.0254
143600 68.1276
143650 68.1831
143700 68.1698
143750 68.1393
143800 68.1511
143850 68.1647
143900 68.1837
143950 68.1891
144000 68.1495
144050 68.1198
144100 68.0901
144150 68.0438
144200 68.0034
144250 67.9193
144300 67.8312
144350 67.8382
144400 67.8749
144450 67.8769
144500 67.8058
144550 67.7318
144600 67.7475
144650 67.7968
144700 67.8077
144750 67.8549
144800 67.8269
144850 67.7972
144900 67.775
144950 67.7247
145000 67.7179
145050 67.7197
145100 67.7453
145150 67.782
145200 67.8201
145250 67.8431
145300 67.8968
145350 67.9537
145400 67.9993
145450 68.024
145500 68.0508
145550 68.0521
145600 68.0238
145650 67.8994
145700 67.8383
145750 67.8184
145800 67.834
145850 67.8147
145900 67.8384
145950 67.8047
146000 67.7301
146050 67.6976
146100 67.7015
146150 67.6441
146200 67.6547
146250 67.7361
146300 67.7653
146350 67.7642
146400 67.7173
146450 67.6817
146500 67.6522
146550 67.7153
146600 67.7664
146650 67.7589
146700 67.6996
146750 67.7226
146800 67.8256
146850 67.8462
146900 67.734
146950 67.653
147000 67.6134
147050 67.568
147100 67.5797
147150 67.6063
147200 67.5725
147250 67.5467
147300 67.4833
147350 67.4464
147400 67.4813
147450 67.4822
147500 67.5332
147550 67.5246
147600 67.5201
147650 67.5702
147700 67.6397
147750 67.668
147800 67.7111
147850 67.7867
147900 67.7642
147950 67.7409
148000 67.7574
148050 67.7375
148100 67.7711
148150 67.7759
148200 67.7801
148250 67.7866
148300 67.7957
148350 67.7938
148400 67.819
148450 67.8225
148500 67.8534
148550 67.8773
148600 67.8564
148650 67.889
148700 67.9481
148750 67.956
148800 67.9878
148850 68.0174
148900 68.0495
148950 68.0928
149000 68.08
149050 68.0691
149100 68.0543
149150 68.099
149200 68.074
149250 68.0275
149300 68.0143
149350 67.9724
149400 67.9565
149450 68.0206
149500 68.1173
149550 68.1261
149600 68.1081
149650 68.0978
149700 68.056
149750 68.0046
149800 68.0959
149850 68.1656
149900 68.1611
149950 68.1348
150000 68.1772
150050 68.247
150100 68.3076
150150 68.3228
150200 68.3357
150250 68.2756
150300 68.2678
150350 68.2493
150400 68.2015
150450 68.1813
150500 68.1416
150550 68.107
150600 68.0484
150650 68.0899
150700 68.123
150750 68.0556
150800 67.9795
150850 67.9028
150900 67.8431
150950 67.8711
151000 67.9134
151050 67.8321
151100 67.7895
151150 67.7282
151200 67.7182
151250 67.7138
151300 67.6508
151350 67.6059
151400 67.628
151450 67.6587
151500 67.6318
151550 67.6256
151600 67.5696
151650 67.5801
151700 67.5645
151750 67.5529
151800 67.5641
151850 67.5598
151900 67.5638
151950 67.567
152000 67.5498
152050 67.6219
152100 67.6408
152150 67.6728
152200 67.6956
152250 67.713
152300 67.7408
152350 67.7373
152400 67.7401
152450 67.7958
152500 67.7573
152550 67.7823
152600 67.7928
152650 67.777
152700 67.748
152750 67.6719
152800 67.6206
152850 67.6034
152900 67.5613
152950 67.5014
153000 67.4368
153050 67.3827
153100 67.2925
153150 67.2147
153200 67.2132
153250 67.1816
153300 67.113
153350 67.0743
153400 67.0753
153450 67.0114
153500 66.9849
153550 66.933
153600 66.8699
153650 66.8581
153700 66.8793
153750 66.8476
153800 66.791
153850 66.7161
153900 66.7398
153950 66.7182
154000 66.7558
154050 66.8208
154100 66.7894
154150 66.7215
154200 66.6563
154250 66.6052
154300 66.5947
154350 66.6149
154400 66.5906
154450 66.5719
154500 66.5279
154550 66.5448
154600 66.5382
154650 66.584
154700 66.6175
154750 66.6321
154800 66.608
154850 66.6178
154900 66.6247
154950 66.6927
155000 66.7425
155050 66.6996
155100 66.7239
155150 66.7773
155200 66.7904
155250 66.7854
155300 66.798
155350 66.7854
155400 66.7631
155450 66.7402
155500 66.7488
155550 66.7424
155600 66.8068
155650 66.807
155700 66.7597
155750 66.6994
155800 66.7557
155850 66.7899
155900 66.7524
155950 66.728
156000 66.7553
156050 66.7471
156100 66.7562
156150 66.7921
156200 66.7624
156250 66.7459
156300 66.7282
156350 66.7482
156400 66.8197
156450 66.7757
156500 66.7465
156550 66.7548
156600 66.7655
156650 66.8181
156700 66.8481
156750 66.8369
156800 66.8505
156850 66.8758
156900 66.9045
156950 66.9635
157000 66.9778
157050 66.9562
157100 66.9393
157150 66.9586
157200 66.9241
157250 66.9444
157300 66.965
157350 67.0338
157400 67.0458
157450 67.0611
157500 67.0978
157550 67.1332
157600 67.1275
157650 67.1266
157700 67.1372
157750 67.1595
157800 67.126
157850 67.0797
157900 67.0682
157950 66.9938
158000 66.9709
158050 66.91
158100 66.8803
158150 66.9071
158200 66.8889
158250 66.8819
158300 66.8658
158350 66.8476
158400 66.835
158450 66.8436
158500 66.785
158550 66.754
158600 66.7221
158650 66.7596
158700 66.7438
158750 66.7102
158800 66.7236
158850 66.7734
158900 66.7358
158950 66.7063
159000 66.7052
159050 66.694
159100 66.713
159150 66.743
159200 66.762
159250 66.7422
159300 66.7247
159350 66.7461
159400 66.7284
159450 66.7343
159500 66.7478
159550 66.7308
159600 66.7043
159650 66.7233
159700 66.8513
159750 66.9442
159800 66.9858
159850 66.9824
159900 66.8422
159950 66.7805
160000 66.8316
160050 66.9243
160100 66.952
160150 66.9697
160200 66.9884
160250 67.0373
160300 66.988
160350 67.0181
160400 67.0671
160450 67.1111
160500 67.1145
160550 67.0968
160600 67.0609
160650 67.0608
160700 67.114
160750 67.1163
160800 67.0996
160850 67.1535
160900 67.1171
160950 67.0663
161000 67.1165
161050 67.2049
161100 67.2765
161150 67.3344
161200 67.3013
161250 67.3354
161300 67.4446
161350 67.5419
161400 67.5272
161450 67.5032
161500 67.4867
161550 67.5347
161600 67.6251
161650 67.7692
161700 67.7836
161750 67.7421
161800 67.7743
161850 67.8446
161900 67.9246
161950 68.0096
162000 68.0654
162050 68.1564
162100 68.1991
162150 68.1238
162200 68.169
162250 68.1971
162300 68.2042
162350 68.2699
162400 68.2243
162450 68.2481
162500 68.2918
162550 68.3399
162600 68.3754
162650 68.3093
162700 68.3264
162750 68.3785
162800 68.4321
162850 68.4507
162900 68.4187
162950 68.4309
163000 68.481
163050 68.4976
163100 68.5391
163150 68.5242
163200 68.5064
163250 68.4811
163300 68.481
163350 68.4484
163400 68.48
163450 68.5596
163500 68.6809
163550 68.7016
163600 68.6962
163650 68.6623
163700 68.6242
163750 68.6405
163800 68.6545
163850 68.6944
163900 68.7023
163950 68.6568
164000 68.6071
164050 68.6049
164100 68.6322
164150 68.6149
164200 68.5564
164250 68.5684
164300 68.5987
164350 68.6805
164400 68.6993
164450 68.6671
164500 68.6116
164550 68.5904
164600 68.6378
164650 68.6495
164700 68.6669
164750 68.7284
164800 68.7196
164850 68.7297
164900 68.6999
164950 68.7386
165000 68.7525
165050 68.7633
165100 68.756
165150 68.7524
165200 68.7098
165250 68.7213
165300 68.702
165350 68.6767
165400 68.7114
165450 68.6851
165500 68.674
165550 68.647
165600 68.6934
165650 68.837
165700 68.9232
165750 68.9262
165800 68.8755
165850 68.8306
165900 68.8445
165950 68.9421
166000 68.9427
166050 68.9755
166100 68.9292
166150 68.9997
166200 69.0227
166250 69.0079
166300 69.0237
166350 69.0235
166400 68.9501
166450 68.9493
166500 68.8788
166550 68.9028
166600 68.891
166650 68.8966
166700 68.9435
166750 68.9479
166800 68.9712
166850 68.9546
166900 69.0055
166950 69.0231
167000 69.057
167050 69.1177
167100 69.1762
167150 69.2252
167200 69.1858
167250 69.1933
167300 69.2289
167350 69.319
167400 69.3633
167450 69.3359
167500 69.3691
167550 69.3966
167600 69.4696
167650 69.4832
167700 69.4292
167750 69.4034
167800 69.3991
167850 69.3608
167900 69.2677
167950 69.2559
168000 69.292
168050 69.2716
168100 69.2245
168150 69.2031
168200 69.2002
168250 69.1964
168300 69.1929
168350 69.1333
168400 69.0959
168450 69.0958
168500 69.1242
168550 69.1534
168600 69.1665
168650 69.2108
168700 69.2101
168750 69.2214
168800 69.1991
168850 69.2398
168900 69.2582
168950 69.3373
169000 69.3858
169050 69.3769
169100 69.4057
169150 69.4557
169200 69.4973
169250 69.499
169300 69.5389
169350 69.5773
169400 69.5588
169450 69.5358
169500 69.5317
169550 69.506
169600 69.5275
169650 69.571
169700 69.6092
169750 69.677
169800 69.6806
169850 69.7052
169900 69.7126
169950 69.7577
170000 69.7614
170050 69.7737
170100 69.7971
170150 69.8289
170200 69.8766
170250 69.9443
170300 69.9017
170350 69.8338
170400 69.8333
170450 69.7968
170500 69.7567
170550 69.7054
170600 69.6751
170650 69.6157
170700 69.6398
170750 69.6871
170800 69.7098
170850 69.7031
170900 69.6418
170950 69.6293
171000 69.6044
171050 69.6526
171100 69.662
171150 69.6033
171200 69.5459
171250 69.5442
171300 69.6071
171350 69.6928
171400 69.701
171450 69.7042
171500 69.6953
171550 69.6922
171600 69.7132
171650 69.6734
171700 69.6871
171750 69.7279
171800 69.6993
171850 69.6453
171900 69.6474
171950 69.6722
172000 69.7167
172050 69.7302
172100 69.664
172150 69.6704
172200 69.7108
172250 69.7422
172300 69.7472
172350 69.7429
172400 69.7511
172450 69.7555
172500 69.7205
172550 69.646
172600 69.6068
172650 69.5835
172700 69.5896
172750 69.6145
172800 69.6241
172850 69.6178
172900 69.5498
172950 69.5412
173000 69.5047
173050 69.4734
173100 69.4621
173150 69.4401
173200 69.4442
173250 69.4749
173300 69.4978
173350 69.4965
173400 69.4816
173450 69.4359
173500 69.4089
173550 69.3887
173600 69.4082
173650 69.3584
173700 69.2865
173750 69.2876
173800 69.3432
173850 69.3827
173900 69.3614
173950 69.3593
174000 69.3027
174050 69.2394
174100 69.1989
174150 69.2344
174200 69.2291
174250 69.1853
174300 69.1885
174350 69.2593
174400 69.2041
174450 69.1893
174500 69.1582
174550 69.1576
174600 69.2009
174650 69.2556
174700 69.2277
174750 69.2185
174800 69.2082
174850 69.1574
174900 69.1687
174950 69.1656
175000 69.1873
175050 69.1568
175100 69.1155
175150 69.1397
175200 69.1294
175250 69.1291
175300 69.1075
175350 69.084
175400 69.1421
175450 69.1399
175500 69.107
175550 69.054
175600 69.0561
175650 69.0742
175700 69.071
175750 69.0531
175800 69.061
175850 69.0438
175900 69.0481
175950 69.0013
176000 68.9311
176050 68.916
176100 68.8401
176150 68.8173
176200 68.7523
176250 68.7667
176300 68.7671
176350 68.8274
176400 68.8809
176450 68.8837
176500 68.9401
176550 68.9902
176600 69.025
176650 68.9924
176700 69.027
176750 68.9573
176800 68.9746
176850 69.0418
176900 69.0107
176950 69.0166
177000 68.9979
177050 69.0346
177100 69.0709
177150 69.0784
177200 69.0724
177250 69.1006
177300 69.0817
177350 69.1267
177400 69.185
177450 69.2321
177500 69.2647
177550 69.2391
177600 69.2538
177650 69.2676
177700 69.2981
177750 69.2812
177800 69.2895
177850 69.2955
177900 69.3201
177950 69.3946
